"state","agency","agency_short","fiscal_year","fy_start","fy_end","identified","removed","attests_active","source_footnote","latitude","longitude","address","agency_raw","source"
"MINNESOTA","MN Department of Public Safety","Minn. Dept. of Public Safety",2012,2011-10-01,2012-09-30,2,1,TRUE,FALSE,44.948483,-93.094304,"445 Minnesota Street Saint Paul MN 55101-5155","MN Department of Public Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MINNESOTA","MN Department of Public Safety","Minn. Dept. of Public Safety",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,44.948483,-93.094304,"445 Minnesota Street Saint Paul MN 55101-5155","MN Department of Public Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2008,2007-10-01,2008-09-30,2,2,TRUE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2009,2008-10-01,2009-09-30,4,2,TRUE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2010,2009-10-01,2010-09-30,2,,TRUE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2011,2010-10-01,2011-09-30,0,0,FALSE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"MISSOURI","MO State Highway Patrol","Mo. State Highway Patrol",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,38.558053,-92.15772,"1510 East Elm Street Jefferson City, MO 65101","MO State Highway Patrol","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2009,2008-10-01,2009-09-30,1994,1554,TRUE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2010,2009-10-01,2010-09-30,1786,1016,TRUE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2011,2010-10-01,2011-09-30,1636,982,TRUE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2012,2011-10-01,2012-09-30,1427,694,TRUE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEVADA","Las Vegas Metropolitan Police Dept","Law Vegas Metropolitan Police Dept.",2013,2012-10-01,2013-09-30,634,701,TRUE,FALSE,36.167979,-115.160911,"400 S. Martin L. King Boulevard Las Vegas, Nevada 89106","Las Vegas Metropolitan Police Dept","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2008,2007-10-01,2008-09-30,5,5,TRUE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2010,2009-10-01,2010-09-30,1,,TRUE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2011,2010-10-01,2011-09-30,0,0,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW HAMPSHIRE","Hudson City Police Department","Hudson City Police Dept.",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,42.777659,-71.384562,"1 Constitution Dr, Hudson, NH 03051","Hudson City Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2008,2007-10-01,2008-09-30,,107,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2009,2008-10-01,2009-09-30,151,10,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2010,2009-10-01,2010-09-30,279,128,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2011,2010-10-01,2011-09-30,221,99,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2012,2011-10-01,2012-09-30,175,51,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Hudson County Department of Corrections","Hudson County Dept. of Corrections",2013,2012-10-01,2013-09-30,189,65,TRUE,FALSE,40.727906,-74.10838,"30-35 Hackensack Ave, Kearny, NJ 07032","Hudson County Department of Corrections","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2010,2009-10-01,2010-09-30,107,41,TRUE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2011,2010-10-01,2011-09-30,123,55,TRUE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2012,2011-10-01,2012-09-30,54,9,TRUE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW JERSEY","Monmouth County Sheriff Office","Monmouth County Sheriff",2013,2012-10-01,2013-09-30,49,31,TRUE,FALSE,40.263587,-74.249737,"2500 Kozloski Road, Freehold, NJ 07728","Monmouth County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2008,2007-10-01,2008-09-30,5,3,TRUE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2010,2009-10-01,2010-09-30,1,,TRUE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2011,2010-10-01,2011-09-30,17,3,TRUE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NEW MEXICO","NM Corrections Department","N.M. Corrections Dept.",2013,2012-10-01,2013-09-30,0,2,TRUE,FALSE,35.564291,-106.053737,"4337 NM 14, Santa Fe NM 87508","NM Corrections Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2007,2006-10-01,2007-09-30,299,238,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2008,2007-10-01,2008-09-30,522,432,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2009,2008-10-01,2009-09-30,390,239,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2010,2009-10-01,2010-09-30,293,137,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2011,2010-10-01,2011-09-30,272,159,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2012,2011-10-01,2012-09-30,280,97,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Alamance County Sheriff Office","Alamance County Sheriff",2013,2012-10-01,2013-09-30,0,52,TRUE,FALSE,36.068548,-79.402697,"109 S Maple St, Graham, NC 27253","Alamance County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2008,2007-10-01,2008-09-30,221,188,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2009,2008-10-01,2009-09-30,301,211,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2010,2009-10-01,2010-09-30,218,130,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2011,2010-10-01,2011-09-30,135,96,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2012,2011-10-01,2012-09-30,137,59,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cabarrus County Sheriff Office","Cabarrus County Sheriff",2013,2012-10-01,2013-09-30,86,63,TRUE,FALSE,35.408865,-80.577753,"30 Corban Ave SE, Concord, NC 28025","Cabarrus County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2008,2007-10-01,2008-09-30,27,16,TRUE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2009,2008-10-01,2009-09-30,104,69,TRUE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2010,2009-10-01,2010-09-30,7,2,TRUE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2011,2010-10-01,2011-09-30,0,0,FALSE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Cumberland County Sheriff Office","Cumberland County Sheriff",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,35.050439,-78.876917,"131 Dick St, Fayetteville, NC 28301","Cumberland County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2008,2007-10-01,2008-09-30,33,24,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2009,2008-10-01,2009-09-30,27,17,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2010,2009-10-01,2010-09-30,44,14,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2011,2010-10-01,2011-09-30,28,12,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2012,2011-10-01,2012-09-30,11,6,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Durham Police Department","Durham Police Dept.",2013,2012-10-01,2013-09-30,2,3,TRUE,FALSE,35.996081,-78.899258,"101 City Hall Plaza, Durham, NC 27701","Durham Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2007,2006-10-01,2007-09-30,194,124,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2008,2007-10-01,2008-09-30,402,345,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2009,2008-10-01,2009-09-30,353,258,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2010,2009-10-01,2010-09-30,324,184,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2011,2010-10-01,2011-09-30,247,161,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2012,2011-10-01,2012-09-30,208,67,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Gaston County Sheriff Office","Gaston County Sheriff",2013,2012-10-01,2013-09-30,98,85,TRUE,FALSE,35.267449,-81.183774,"425 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052","Gaston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2010,2009-10-01,2010-09-30,8,1,TRUE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
