state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Florida,NA,Florida Department of Corrections,PINELLAS COUNTY SHERIFF - NORTH DISTRICT STATION,hifld,SHERIFF'S OFFICE,NA,12,12103,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,737 LOUDEN AVENUE,DUNEDIN,Pinellas,28.0116685,-82.7843988
Florida,NA,Florida Department of Corrections,PINELLAS COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12103,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,10750 ULMERTON ROAD,LARGO,Pinellas,27.893456046,-82.790164325
Florida,NA,Florida Department of Corrections,Polk County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2390 Bob Philips Road,Bartow,Polk,27.88139844,-81.81927419
Florida,NA,Florida Department of Corrections,POLK COUNTY PROCESSING CENTER,hifld_prisons,COUNTY,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7101 DE CASTRO RD,WINTER HAVEN,Polk,28.0126275953581,-81.84390056964504
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,455 NORTH BROADWAY AVENUE,BARTOW,Polk,27.8987522,-81.8437813
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - CENTRAL DISTRICT,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3635 AVENUE G NORTHWEST,WINTER HAVEN,Polk,28.0299961,-81.771431
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - EAGLE LAKE,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,75 NORTH 7TH STREET,EAGLE LAKE,Polk,27.9773712,-81.7541533
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - FORT MEADE,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,15 1ST STREET NORTHWEST,FORT MEADE,Polk,27.753046863,-81.802304577
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - FROSTPROOF,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,111 WEST 1ST STREET,FROSTPROOF,Polk,27.7443079,-81.5322921
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - LAKE WALES SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,860 THOMPSON NURSERY ROAD,LAKE WALES,Polk,27.957330877,-81.624150947
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - NORTHEAST DISTRICT,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,45589 UNITED STATES HIGHWAY 27,DAVENPORT,Polk,28.245426,-81.6519
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - NORTHWEST DISTRICT,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1045 WEDGEWOOD ESTATES BOULEVARD,LAKELAND,Polk,28.0972332,-81.9710745
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - POLK CITY,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,123 BROADWAY BOULEVARD,POLK CITY,Polk,28.182712049,-81.822850498
Florida,NA,Florida Department of Corrections,POLK COUNTY SHERIFFS OFFICE - SOUTHWEST DISTRICT,hifld,SHERIFF'S OFFICE,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4120 UNITED STATES HIGHWAY 98 SOUTH,LAKELAND,Polk,27.9912315,-81.8944584
Florida,NA,Florida Department of Corrections,PRE-TRIAL DETENTION CENTER,hifld_prisons,COUNTY,NA,12,12086,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1321 NW 13TH ST,MIAMI,Miami-Dade,25.78676279531975,-80.21679593270659
Florida,NA,Florida Department of Corrections,Putnam CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,130 Orie Griffin Boulevard,Palatka,NA,NA,NA
Florida,NA,Florida Department of Corrections,PUTNAM COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12107,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,130 ORIE GRIFFIN BLVD,PALATKA,Putnam,29.668627122860084,-81.66236708223165
Florida,NA,Florida Department of Corrections,PUTNAM COUNTY SHERIFFS DEPARTMENT / PUTNAM COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12107,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,130 ORIE GRIFFIN BOULEVARD,PALATKA,Putnam,29.6683619,-81.6618392
Florida,NA,Florida Department of Corrections,St. Johns CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3955 Lewis Speedway,St. Augustine,NA,NA,NA
Florida,NA,Florida Department of Corrections,ST. JOHNS COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,12,12109,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4015 LEWIS SPEEDWAY,ST. AUGUSTINE,St. Johns,29.940333625053917,-81.33850687703445
Florida,NA,Florida Department of Corrections,St. John’s County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3955 Lewis Speedway St.,Saint Augustine,St. Johns,29.94029975,-81.33880221
Florida,NA,Florida Department of Corrections,SAINT JOHNS COUNTY SHERIFFS OFFICE / SAINT JOHNS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12109,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"4015 LEWIS SPEEDWAY, 3955 LEWIS SPEEDWAY",SAINT AUGUSTINE,St. Johns,29.9403618,-81.3384719
Florida,NA,Florida Department of Corrections,St. Johns County Sheriffs Office Work Release Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3955 Lewis Speedway,St. Augustine,NA,NA,NA
Florida,NA,Florida Department of Corrections,ST. LUCIE COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12111,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,900 N ROCK RD,FORT PIERCE,St. Lucie,27.45338423862139,-80.41012115788753
Florida,NA,Florida Department of Corrections,SAINT LUCIE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12111,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4700 WEST MIDWAY ROAD,FORT PIERCE,St. Lucie,27.3753577,-80.3729579
Florida,NA,Florida Department of Corrections,Santa Rosa CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5755 East Milton Road,Milton,NA,NA,NA
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5755 E MILTON RD,MILTON,Santa Rosa,30.643591344850176,-86.97450309301094
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY SHERIFF DISTRICT 1 SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1322 COLLEGE PARKWAY,GULF BREEZE,Santa Rosa,30.3854487,-87.0868217
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY SHERIFF DISTRICT 2 SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,8597 HIGH SCHOOL BOULEVARD,NAVARRE,Santa Rosa,30.4221687,-86.8629052
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY SHERIFF DISTRICT 3 SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4775 PACE PATRIOT BLVD,PACE,Santa Rosa,30.610001,-87.156464
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY SHERIFF DISTRICT 5 SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3695 STATE HIGHWAY 4,JAY,Santa Rosa,30.952707,-87.1602116
Florida,NA,Florida Department of Corrections,SANTA ROSA COUNTY SHERIFFS DEPARTMENT / SANTA ROSA COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12113,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5755 EAST MILTON ROAD,MILTON,Santa Rosa,30.6433464,-86.9741984
Florida,NA,Florida Department of Corrections,SARASOTA COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12115,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2020 MAIN STREET,SARASOTA,Sarasota,27.33605400085786,-82.52947915432493
Florida,NA,Florida Department of Corrections,SARASOTA NORTH COUNTY SHERIFFS DEPARTMENT / SARASOTA NORTH COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12115,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2020 MAIN STREET,SARASOTA,Sarasota,27.3361695,-82.5296443
Florida,NA,Florida Department of Corrections,SARASOTA COUNTY SHERIFFS OFFICE DISTRICT 3 - SOUTH,hifld,SHERIFF'S OFFICE,NA,12,12115,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4531 STATE ROAD 776,VENICE,Sarasota,27.0440682,-82.4011963
Florida,NA,Florida Department of Corrections,Seminole County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,211 Eslinger Way,Sanford,Seminole,28.74779273,-81.29824922
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,12,12117,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,200 ESLINGER WAY,SANFORD,Seminole,28.748713731831522,-81.2979248142803
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS DEPARTMENT AND DEPARTMENT OF PUBLIC SAFETY,hifld,SHERIFF'S OFFICE,NA,12,12117,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,100 NORTH BUSH BOULEVARD,SANFORD,Seminole,28.7480643,-81.294697
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS OFFICE EAST REGION OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12117,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1225 EAST BROADWAY STREET,OVIEDO,Seminole,28.6700267,-81.1885349
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS OFFICE NORTH REGION - LAKE MARY OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12117,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3677 LAKE EMMA ROAD,LAKE MARY,Seminole,28.764955,-81.350045
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS OFFICE NORTH REGION - SANFORD OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12117,NOT AVAILABLE,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3822 SOUTH ORLANDO DRIVE,SANFORD,Seminole,28.7563926,-81.2894826
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS OFFICE SOUTH REGION - ALTAMONTE SPRINGS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12117,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,120 WEST PINEVIEW STREET,ALTAMONTE SPRINGS,Seminole,28.679647,-81.389876
Florida,NA,Florida Department of Corrections,SEMINOLE COUNTY SHERIFFS OFFICE SOUTH REGION - HUNT CLUB,hifld,SHERIFF'S OFFICE,NA,12,12117,NOT AVAILABLE,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,494 SOUTH HUNT CLUB BOULEVARD,APOPKA,Seminole,28.6732348,-81.4514081
Florida,NA,Florida Department of Corrections,SOUTH COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12105,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1103 US HWY 98 W,FROSTPROOF,Polk,27.731098544298586,-81.59351169389089
Florida,NA,Florida Department of Corrections,SUMTER COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,219 E ANDERSON AVE,BUSHNELL,Sumter,28.662235871186763,-82.10909690866255
Florida,NA,Florida Department of Corrections,Sumter County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,219 East Anderson Ave,Bushnell,Sumter,28.66270266,-82.10976288
Florida,NA,Florida Department of Corrections,SUMTER COUNTY SHERIFF'S OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,225 EAST MCCOLLUM AVENUE,BUSHNELL,Sumter,28.663704673,-82.109943304
Florida,NA,Florida Department of Corrections,SUMTER COUNTY SHERIFFS DEPARTMENT - SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2010 NORTH COUNTY ROAD 470,LAKE PANASOFFKEE,Sumter,28.785928046,-82.129331047
Florida,NA,Florida Department of Corrections,SUMTER COUNTY SHERIFFS OFFICE - WILDWOOD ANNEX,hifld,SHERIFF'S OFFICE,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,362 SHOPPING CENTER DRIVE,WILDWOOD,Sumter,28.862774613,-82.018726465
Florida,NA,Florida Department of Corrections,Suwanee CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,305 Pine Avenue SW,Live Oak,NA,NA,NA
Florida,NA,Florida Department of Corrections,SUWANNEE COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12121,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,305 PINE AVE,LIVE OAK,Suwannee,30.2950908108947,-82.98586477825305
Florida,NA,Florida Department of Corrections,SUWANNEE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12121,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,200 SOUTH OHIO AVENUE,LIVE OAK,Suwannee,30.2955878,-82.9851183
Florida,NA,Florida Department of Corrections,Taylor CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,589 Highway 27 East,Perry,NA,NA,NA
Florida,NA,Florida Department of Corrections,TAYLOR COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12123,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,589 US HWY 27 E,PERRY,Taylor,30.109946160686093,-83.57359731061486
Florida,NA,Florida Department of Corrections,TAYLOR COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12123,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"108 NORTH JEFFERSON STREET, SUITE 103",PERRY,Taylor,30.1175267,-83.5817323
Florida,NA,Florida Department of Corrections,TURNER GUILFORD KNIGHT CORRECTIONAL CENTER,hifld_prisons,COUNTY,NA,12,12086,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7000 NW 41ST ST,MIAMI,Miami-Dade,25.810251635917428,-80.31182278441545
Florida,NA,Florida Department of Corrections,Union CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,50 NW 1st Street,Lake Butler,NA,NA,NA
Florida,NA,Florida Department of Corrections,UNION COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12125,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,50 NW 1ST STREET,LAKE BUTLER,Union,30.023554323302587,-82.33855397528788
Florida,NA,Florida Department of Corrections,UNION COUNTY SHERIFFS DEPARTMENT / UNION COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12125,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,50 NORTHWEST 1ST STREET,LAKE BUTLER,Union,30.0235552,-82.3385054
Florida,NA,Florida Department of Corrections,USP COLEMAN I,hifld_prisons,FEDERAL,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,846 NE 54TH TERRACE,SUMTERVILLE,Sumter,28.773790499345388,-82.00445253663223
Florida,NA,Florida Department of Corrections,USP COLEMAN II,hifld_prisons,FEDERAL,NA,12,12119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,846 NE 54TH TERRACE,SUMTERVILLE,Sumter,28.764288523632448,-82.0000548464978
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY BRANCH JAIL,hifld_prisons,COUNTY,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1300 RED JOHN DR,DAYTONA BEACH,Volusia,29.141249385719195,-81.1495665811109
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1354 INDIAN LAKE RD,DAYTONA BEACH,Volusia,29.138693376037857,-81.14680866952979
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFF - CIVIL DIVISION,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,101 CANAL STREET,NEW SMYRNA BEACH,Volusia,29.0257628,-80.9213051
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFF'S OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,123 WEST INDIANA AVENUE,DELAND,Volusia,29.029516168,-81.305028274
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - AIRPORT SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,700 CATALINA DRIVE,DAYTONA BEACH,Volusia,29.1847056,-81.0608128
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - AVIATION,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,951 SINGLETON DRIVE,DE LAND,Volusia,29.0601945,-81.2861945
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFF'S OFFICE - BEACH PATROL,hifld,SPECIAL JURISDICTION,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,515 SOUTH ATLANTIC AVENUE,DAYTONA BEACH,Volusia,29.218758331,-81.00354424
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - CIVIL DIVISION,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"250 NORTH BEACH STREET, SUITE 119",DAYTONA BEACH,Volusia,29.2154507,-81.0216552
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - COMMUNICATIONS,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3825 TIGER BAY ROAD,DAYTONA BEACH,Volusia,29.146449657,-81.14888124
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - COURTHOUSE ANNEX,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,125 EAST ORANGE AVENUE,DAYTONA BEACH,Volusia,29.2108031,-81.0138555
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - DE LAND,hifld,SPECIAL JURISDICTION,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,101 NORTH ALABAMA AVENUE,DE LAND,Volusia,29.029247021,-81.299749508
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - DISTRICT 3,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"1435 US HWY 1, SUITE D-3",HOLLY HILL,Volusia,29.330169,-81.121731
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - DISTRICT 4,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,16941 PROVIDENCE BLVD,DELTONA,Volusia,28.906735,-81.225344
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT - DISTRICT 6,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,94 SOUTH UNITED STATES HIGHWAY 17-92,DEBARY,Volusia,28.884066608,-81.308004788
Florida,NA,Florida Department of Corrections,VOLUSIA COUNTY SHERIFFS DEPARTMENT LAW ENFORCEMENT SERVICES DIVISION - DISTRICT 2,hifld,SHERIFF'S OFFICE,NA,12,12127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1706 SOUTH WOODLAND BOULEVARD,DE LAND,Volusia,28.998410745,-81.304742885
Florida,NA,Florida Department of Corrections,Wakulla CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,15 Oak Street,Crawfordville,NA,NA,NA
Florida,NA,Florida Department of Corrections,WAKULLA COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,12,12129,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,15 OAK ST,CRAWFORDVILLE,Wakulla,30.197159715815317,-84.37708350441675
Florida,NA,Florida Department of Corrections,Wakulla County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,15 Oak Street,Crawfordville,Wakulla,30.19656538,-84.37729408
Florida,NA,Florida Department of Corrections,WAKULLA COUNTY SHERIFFS DEPARTMENT / WAKULLA COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,12,12129,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,15 OAK STREET,CRAWFORDVILLE,Wakulla,30.1965971,-84.3772057
Florida,NA,Florida Department of Corrections,Walton CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,796 Triple G Road,De Funiak Springs,NA,NA,NA
Florida,NA,Florida Department of Corrections,WALTON COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,796 TRIPLE G ROAD,DEFUNIAK SPRINGS,Walton,30.783506440069957,-86.10328971192328
Florida,NA,Florida Department of Corrections,WALTON COUNTY SHERIFFS DEPARTMENT - FREEPORT SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,423 MADISON STREET,FREEPORT,Walton,30.4919918,-86.1376956
Florida,NA,Florida Department of Corrections,WALTON COUNTY SHERIFFS DEPARTMENT - HEADQUARTERS,hifld,SHERIFF'S OFFICE,NA,12,12131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,752 TRIPLE G ROAD,DE FUNIAK SPRINGS,Walton,30.782635893,-86.104440105
Florida,NA,Florida Department of Corrections,WALTON COUNTY SHERIFFS DEPARTMENT - PAXTON SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,21527 UNITED STATES HIGHWAY 331,PAXTON,Walton,30.9684707,-86.3020984
Florida,NA,Florida Department of Corrections,WALTON COUNTY SHERIFFS DEPARTMENT - SANTA ROSA BEACH SUBSTATION,hifld,SHERIFF'S OFFICE,NA,12,12131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,133 SHERIFFS DRIVE,SANTA ROSA BEACH,Walton,30.3723082,-86.1788134
Florida,NA,Florida Department of Corrections,Washington CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1100 Brickyard Road,Chipley,NA,NA,NA
Florida,NA,Florida Department of Corrections,WASHINGTON COUNTY JAIL,hifld_prisons,COUNTY,NA,12,12133,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1100 BRICKYARD RD,CHIPLEY,Washington,30.765375958816225,-85.5226245299365
Florida,NA,Florida Department of Corrections,WASHINGTON COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,12,12133,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"1293 JACKSON AVENUE, BUILDING 400",CHIPLEY,Washington,30.778813527,-85.541582522
Florida,NA,Florida Department of Corrections,WOMEN'S DETENTION CENTER,hifld_prisons,COUNTY,NA,12,12086,CLOSED,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1401 NW 7TH AVE,MIAMI,Miami-Dade,25.788205371112255,-80.20647737039252
Georgia,NA,Georgia Department of Corrections,ACWORTH DETENTION CENTER,hifld_prisons,LOCAL,NA,13,13067,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4400 ACWORTH INDUSTRIAL DR NW,ACWORTH,Cobb,34.0603105694902,-84.66029022511316
Georgia,NA,Georgia Department of Corrections,ALCOVY DIVERSION CENTER,hifld_prisons,COUNTY,NA,13,13297,NOT AVAILABLE,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1417 S MADISON AVE,MONROE,Walton,33.77216506386847,-83.69956251724761
Georgia,NA,Georgia Department of Corrections,Appling CountyJail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"560 Barnes Street, #B",Baxley,NA,NA,NA
Georgia,NA,Georgia Department of Corrections,APPLING COUNTY JAIL,hifld_prisons,COUNTY,NA,13,13001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,560 BARNES STREET,BAXLEY,Appling,31.784017566553185,-82.35851018924356
