qa_flags,state,county,agency,agency_facility_count,facility_name,facility_county,facility_source_county,facility_source_county_fips,facility_source_type,source,match_type,match_score,agreement_needs_review,facility_address,facility_city
,Georgia,Polk County,Polk County Sheriff's Office,2,POLK COUNTY JAIL / SHERIFF,Polk,Polk,13233,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1676 ROCKMART HIGHWAY,CEDARTOWN
,Georgia,Polk County,Polk County Sheriff's Office,2,POLK COUNTY SHERIFFS OFFICE / POLK COUNTY JAIL,Polk,Polk,13233,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1676 ROCKMART HIGHWAY,CEDARTOWN
,Georgia,Thomas County,Thomas County Sheriff's Office,2,THOMAS COUNTY DETENTION CENTER,Thomas,Thomas,13275,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,921 SMITH AVENUE,THOMASVILLE
,Georgia,Thomas County,Thomas County Sheriff's Office,2,THOMAS COUNTY SHERIFFS OFFICE / THOMAS COUNTY DETENTION CENTER,Thomas,Thomas,13275,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,921 SMITH AVENUE,THOMASVILLE
,Georgia,Tift County,Tift County Sheriff's Office,2,TIFT COUNTY JAIL / SHERIFF,Tift,Tift,13277,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,500 MORGAN DRIVE,TIFTON
,Georgia,Tift County,Tift County Sheriff's Office,2,TIFT COUNTY SHERIFFS DEPARTMENT / TIFT COUNTY JAIL,Tift,Tift,13277,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,500 MORGAN DRIVE,TIFTON
,Georgia,Turner County,Turner County Sheriff's Office,2,TURNER COUNTY JAIL,Turner,Turner,13287,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,1301 INDUSTRIAL DRIVE,ASHBURN
,Georgia,Turner County,Turner County Sheriff's Office,2,TURNER COUNTY SHERIFFS DEPARTMENT / TURNER COUNTY JAIL,Turner,Turner,13287,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,1301 INDUSTRIAL DRIVE,ASHBURN
,Georgia,Walker County,Walker County Sheriff's Office,2,WALKER COUNTY JAIL / SHERIFF,Walker,Walker,13295,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,105 SOUTH DUKE STREET,LAFAYETTE
,Georgia,Walker County,Walker County Sheriff's Office,2,WALKER COUNTY SHERIFFS DEPARTMENT / WALKER COUNTY JAIL,Walker,Walker,13295,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,105 SOUTH DUKE STREET,LAFAYETTE
,Georgia,Whitfield County,Whitfield County Sheriff's Office,2,WHITFIELD COUNTY DETENTION CENTER,Whitfield,Whitfield,13313,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,805 PROFESSIONAL BOULEVARD,DALTON
,Georgia,Whitfield County,Whitfield County Sheriff's Office,2,WHITFIELD COUNTY SHERIFFS OFFICE / WHITFIELD COUNTY JAIL,Whitfield,Whitfield,13313,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,805 PROFESSIONAL BOULEVARD,DALTON
,Idaho,Bingham County,Bingham County Sheriff's Office,2,BINGHAM COUNTY JAIL,Bingham,Bingham,16011,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,501 N MAPLE ST,BLACKFOOT
,Idaho,Bingham County,Bingham County Sheriff's Office,2,BINGHAM COUNTY SHERIFFS OFFICE / BINGHAM COUNTY JAIL,Bingham,Bingham,16011,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"501 NORTH MAPLE STREET, BOX 405",BLACKFOOT
,Idaho,Bonneville County,Bonneville County Sheriff's Office,2,BONNEVILLE COUNTY JAIL,Bonneville,Bonneville,16019,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,900 ENVIRONMENTAL WAY,IDAHO FALLS
,Idaho,Bonneville County,Bonneville County Sheriff's Office,2,BONNEVILLE COUNTY SHERIFFS OFFICE,Bonneville,Bonneville,16019,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,605 NORTH CAPITAL AVENUE,IDAHO FALLS
,Idaho,Caribou County,Caribou County Sheriff's Office,2,CARIBOU COUNTY JAIL,Caribou,Caribou,16029,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,475 EAST 2ND SOUTH,SODA SPRINGS
,Idaho,Caribou County,Caribou County Sheriff's Office,2,CARIBOU COUNTY SHERIFFS OFFICE / CARIBOU COUNTY JAIL,Caribou,Caribou,16029,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,475 EAST 2ND SOUTH,SODA SPRINGS
,Idaho,Gooding County,Gooding County Sheriff's Office,2,GOODING COUNTY JAIL,Gooding,Gooding,16047,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,624 MAIN STREET,GOODING
,Idaho,Gooding County,Gooding County Sheriff's Office,2,GOODING COUNTY SHERIFFS OFFICE / GOODING COUNTY JAIL,Gooding,Gooding,16047,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,624 MAIN STREET,GOODING
,Idaho,Kootenai County,Kootenai County Sheriff's Office,2,KOOTENAI COUNTY JAIL,Kootenai,Kootenai,16055,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,5500 N GOVERNMENT WAY,COEUR D'ALENE
