staged_file,source_file,agreement_url,url_stem,sha256,fetch_url,final_url,source_column,source_snapshot_ts
merge_ready/agreements/NebStatePatrolNE_TFM_MOA_08282025_f9c287a5b344.pdf,,https://www.ice.gov/doclib/287gMOA/NebStatePatrolNE_TFM_MOA_08282025.pdf,NebStatePatrolNE_TFM_MOA_08282025,f9c287a5b34435c71706595a458acc417de190e05df3b985d1733d297b4e8c1c,https://www.ice.gov/doclib/287gMOA/NebStatePatrolNE_TFM_MOA_08282025.pdf,https://www.ice.gov/doclib/287gMOA/NebStatePatrolNE_TFM_MOA_08282025.pdf,MOA,20260108040456
merge_ready/agreements/MontanaDOJ_DHP_TFM_MOA_02.20.2025_9f8947b69342.pdf,,https://www.ice.gov/doclib/287gMOA/MontanaDOJ_DHP_TFM_MOA_02.20.2025.pdf,MontanaDOJ_DHP_TFM_MOA_02.20.2025,9f8947b69342f4cd5d05ee539ed47642fcd13a532a65855740c6acccca285c11,https://www.ice.gov/doclib/287gMOA/MontanaDOJ_DHP_TFM_MOA_02.20.2025.pdf,https://www.ice.gov/doclib/287gMOA/MontanaDOJ_DHP_TFM_MOA_02.20.2025.pdf,MOA,20260108040456
merge_ready/agreements/DouglasCoNV_WSO_MOA_02.19.25_9036e6860816.pdf,,https://www.ice.gov/doclib/287gMOA/DouglasCoNV_WSO_MOA_02.19.25.pdf,DouglasCoNV_WSO_MOA_02.19.25,9036e6860816ea526c45e7af2b91fcfcdc65f8471f4c5b60b51e45bc40d8fc16,https://www.ice.gov/doclib/287gMOA/DouglasCoNV_WSO_MOA_02.19.25.pdf,https://www.ice.gov/doclib/287gMOA/DouglasCoNV_WSO_MOA_02.19.25.pdf,MOA,20260108040456
merge_ready/agreements/LasVegasMPD_NV_WSO_MOA_07292025_35f074eaa5d2.pdf,,https://www.ice.gov/doclib/287gMOA/LasVegasMPD_NV_WSO_MOA_07292025.pdf,LasVegasMPD_NV_WSO_MOA_07292025,35f074eaa5d2a5e3af230e9ea5496ee667262859c588cc793b73357f967099e6,https://www.ice.gov/doclib/287gMOA/LasVegasMPD_NV_WSO_MOA_07292025.pdf,https://www.ice.gov/doclib/287gMOA/LasVegasMPD_NV_WSO_MOA_07292025.pdf,MOA,20260108040456
merge_ready/agreements/MineralCountyNV_WSO_MOA_031025_04e2bf832909.pdf,,https://www.ice.gov/doclib/287gMOA/MineralCountyNV_WSO_MOA_031025.pdf,MineralCountyNV_WSO_MOA_031025,04e2bf8329094d35b09d6cbff83b9a32ed54ae6c1d4463d2d34fc9dc92ff6c83,https://www.ice.gov/doclib/287gMOA/MineralCountyNV_WSO_MOA_031025.pdf,https://www.ice.gov/doclib/287gMOA/MineralCountyNV_WSO_MOA_031025.pdf,MOA,20260108040456
merge_ready/agreements/SiouxCoSheriffsOfficeNE_TFM_MOA_09092025_208ca2b0f426.pdf,,https://www.ice.gov/doclib/287gMOA/SiouxCoSheriffsOfficeNE_TFM_MOA_09092025.pdf,SiouxCoSheriffsOfficeNE_TFM_MOA_09092025,208ca2b0f426781f5a0f5c276671d519f9268c263bd16d57bd15857298c7cd04,https://www.ice.gov/doclib/287gMOA/SiouxCoSheriffsOfficeNE_TFM_MOA_09092025.pdf,https://www.ice.gov/doclib/287gMOA/SiouxCoSheriffsOfficeNE_TFM_MOA_09092025.pdf,MOA,20260108040456
merge_ready/agreements/CandiaPDNH_TFM_MOA_042325_ba0a6ee05149.pdf,,https://www.ice.gov/doclib/287gMOA/CandiaPDNH_TFM_MOA_042325.pdf,CandiaPDNH_TFM_MOA_042325,ba0a6ee05149a0278e9bd54997af3173664ebe3984c62e03850ace55b8991fa7,https://www.ice.gov/doclib/287gMOA/CandiaPDNH_TFM_MOA_042325.pdf,https://www.ice.gov/doclib/287gMOA/CandiaPDNH_TFM_MOA_042325.pdf,MOA,20260108040456
merge_ready/agreements/CarrollPDNH_TFM_MOA_070225_ec7959ed25dd.pdf,,https://www.ice.gov/doclib/287gMOA/CarrollPDNH_TFM_MOA_070225.pdf,CarrollPDNH_TFM_MOA_070225,ec7959ed25ddb57d12d326923d3b6298020d9fe38212fdbb8d082c9d5883a12c,https://www.ice.gov/doclib/287gMOA/CarrollPDNH_TFM_MOA_070225.pdf,https://www.ice.gov/doclib/287gMOA/CarrollPDNH_TFM_MOA_070225.pdf,MOA,20260108040456
merge_ready/agreements/BelknapCoNH_TFM_MOA_03.03.25_8b1bf6fee301.pdf,,https://www.ice.gov/doclib/287gMOA/BelknapCoNH_TFM_MOA_03.03.25.pdf,BelknapCoNH_TFM_MOA_03.03.25,8b1bf6fee3011efb37bb2b974b103eda014a360439120e2d908baae25c291ec4,https://www.ice.gov/doclib/287gMOA/BelknapCoNH_TFM_MOA_03.03.25.pdf,https://www.ice.gov/doclib/287gMOA/BelknapCoNH_TFM_MOA_03.03.25.pdf,MOA,20260108040456
merge_ready/agreements/ColebrookNH_PoliceDept_TFM_MOA_03.05.2025_323bf87486b3.pdf,,https://www.ice.gov/doclib/287gMOA/ColebrookNH_PoliceDept_TFM_MOA_03.05.2025.pdf,ColebrookNH_PoliceDept_TFM_MOA_03.05.2025,323bf87486b3e8400237fc40b5652384456b513258748f29889ffe411772ec5b,https://www.ice.gov/doclib/287gMOA/ColebrookNH_PoliceDept_TFM_MOA_03.05.2025.pdf,https://www.ice.gov/doclib/287gMOA/ColebrookNH_PoliceDept_TFM_MOA_03.05.2025.pdf,MOA,20260108040456
merge_ready/agreements/RockinghamCoNH_TFM_MOA_042425_84eff679a9a5.pdf,,https://www.ice.gov/doclib/287gMOA/RockinghamCoNH_TFM_MOA_042425.pdf,RockinghamCoNH_TFM_MOA_042425,84eff679a9a5e2c78d26388c4044c94002d4b2c895b9f0f97061c91c7f5827fb,https://www.ice.gov/doclib/287gMOA/RockinghamCoNH_TFM_MOA_042425.pdf,https://www.ice.gov/doclib/287gMOA/RockinghamCoNH_TFM_MOA_042425.pdf,MOA,20260108040456
merge_ready/agreements/GorhamPoliceDeptNH_TFM_MOA_02.26.25_3a29bd51a4d5.pdf,,https://www.ice.gov/doclib/287gMOA/GorhamPoliceDeptNH_TFM_MOA_02.26.25.pdf,GorhamPoliceDeptNH_TFM_MOA_02.26.25,3a29bd51a4d59a7b031a6f7c904e23514c8b83c56bc8353a94de7352278959dc,https://www.ice.gov/doclib/287gMOA/GorhamPoliceDeptNH_TFM_MOA_02.26.25.pdf,https://www.ice.gov/doclib/287gMOA/GorhamPoliceDeptNH_TFM_MOA_02.26.25.pdf,MOA,20260108040456
merge_ready/agreements/TroyNH_PoliceDept_TFM_MOA_03.17.2025_4c98d19e87df.pdf,,https://www.ice.gov/doclib/287gMOA/TroyNH_PoliceDept_TFM_MOA_03.17.2025.pdf,TroyNH_PoliceDept_TFM_MOA_03.17.2025,4c98d19e87df00a73bf5db05c9485854a903687d30a2fb36b8220e1351b43c8e,https://www.ice.gov/doclib/287gMOA/TroyNH_PoliceDept_TFM_MOA_03.17.2025.pdf,https://www.ice.gov/doclib/287gMOA/TroyNH_PoliceDept_TFM_MOA_03.17.2025.pdf,MOA,20260108040456
merge_ready/agreements/PIttsburghPoliceDeptNH_TFM_MOA_03.03.25_5285ff698488.pdf,,https://www.ice.gov/doclib/287gMOA/PIttsburghPoliceDeptNH_TFM_MOA_03.03.25.pdf,PIttsburghPoliceDeptNH_TFM_MOA_03.03.25,5285ff6984884bc02bc862ff7f20947fa2a0b3f2b99544e97f46c6529fbc4961,https://www.ice.gov/doclib/287gMOA/PIttsburghPoliceDeptNH_TFM_MOA_03.03.25.pdf,https://www.ice.gov/doclib/287gMOA/PIttsburghPoliceDeptNH_TFM_MOA_03.03.25.pdf,MOA,20260108040456
merge_ready/agreements/BroomeCountyNY_WSO_MOA_031025_ca6a085ed5d3.pdf,,https://www.ice.gov/doclib/287gMOA/BroomeCountyNY_WSO_MOA_031025.pdf,BroomeCountyNY_WSO_MOA_031025,ca6a085ed5d3ef0c8c47283ad5d4b58a78b6e9f114f1ebdda37004bbd55aebcd,https://www.ice.gov/doclib/287gMOA/BroomeCountyNY_WSO_MOA_031025.pdf,https://www.ice.gov/doclib/287gMOA/BroomeCountyNY_WSO_MOA_031025.pdf,MOA,20260108040456
merge_ready/agreements/NHSPD_TFM_MOA_042525_34f71e07861c.pdf,,https://www.ice.gov/doclib/287gMOA/NHSPD_TFM_MOA_042525.pdf,NHSPD_TFM_MOA_042525,34f71e07861c0352070be9af6f3e90b1505e5e4cc5d415eb20854f5035d5d176,https://www.ice.gov/doclib/287gMOA/NHSPD_TFM_MOA_042525.pdf,https://www.ice.gov/doclib/287gMOA/NHSPD_TFM_MOA_042525.pdf,MOA,20260108040456
merge_ready/agreements/WrightCoSOMO_TFM_MOA_12112025_46c56fec3921.pdf,,https://www.ice.gov/doclib/287gMOA/WrightCoSOMO_TFM_MOA_12112025.pdf,WrightCoSOMO_TFM_MOA_12112025,46c56fec3921b4ed3b91fa314318871214402891b8c23be05323b1816fb89dcb,https://www.ice.gov/doclib/287gMOA/WrightCoSOMO_TFM_MOA_12112025.pdf,https://www.ice.gov/doclib/287gMOA/WrightCoSOMO_TFM_MOA_12112025.pdf,MOA,20260108040456
merge_ready/agreements/GraftonCoNH_TFM_MOA_03.07.2025_5cb92e91c67b.pdf,,https://www.ice.gov/doclib/287gMOA/GraftonCoNH_TFM_MOA_03.07.2025.pdf,GraftonCoNH_TFM_MOA_03.07.2025,5cb92e91c67b4d5cbc7c066067c46bd9b44c360f698a95379526c5d550409a4a,https://www.ice.gov/doclib/287gMOA/GraftonCoNH_TFM_MOA_03.07.2025.pdf,https://www.ice.gov/doclib/287gMOA/GraftonCoNH_TFM_MOA_03.07.2025.pdf,MOA,20260108040456
merge_ready/agreements/OtsegoCountySheriffsOfficeNY-WSO-MOA-10-17-2025_4f93f4f0ad7e.pdf,,https://www.ice.gov/doclib/287gMOA/OtsegoCountySheriffsOfficeNY-WSO-MOA-10-17-2025.pdf,OtsegoCountySheriffsOfficeNY-WSO-MOA-10-17-2025,4f93f4f0ad7e7ce41b686e93887a2b2a5f061c66b08f353bab05e1ba5c9255c2,https://www.ice.gov/doclib/287gMOA/OtsegoCountySheriffsOfficeNY-WSO-MOA-10-17-2025.pdf,https://www.ice.gov/doclib/287gMOA/OtsegoCountySheriffsOfficeNY-WSO-MOA-10-17-2025.pdf,MOA,20260108040456
merge_ready/agreements/SteubenCoSheriffsOfficeNY_WSO_MOA_07292025_9af510171803.pdf,,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_WSO_MOA_07292025.pdf,SteubenCoSheriffsOfficeNY_WSO_MOA_07292025,9af51017180343cedf822a280e4b13aed9d10634dad4c984d53c4cbaec067966,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_WSO_MOA_07292025.pdf,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_WSO_MOA_07292025.pdf,MOA,20260108040456
merge_ready/agreements/CattaraugusCoSheriffsOfficeNY_TFM_MOA_11192025_cd643db86eea.pdf,,https://www.ice.gov/doclib/287gMOA/CattaraugusCoSheriffsOfficeNY_TFM_MOA_11192025.pdf,CattaraugusCoSheriffsOfficeNY_TFM_MOA_11192025,cd643db86eea3ab97171d3e30b5d6f2da035b92443680e7a40a6f00bc2cd7e3b,https://www.ice.gov/doclib/287gMOA/CattaraugusCoSheriffsOfficeNY_TFM_MOA_11192025.pdf,https://www.ice.gov/doclib/287gMOA/CattaraugusCoSheriffsOfficeNY_TFM_MOA_11192025.pdf,MOA,20260108040456
merge_ready/agreements/SteubenCoSheriffsOfficeNY_TFM_MOA_07232025_0eb3cdd1f130.pdf,,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_TFM_MOA_07232025.pdf,SteubenCoSheriffsOfficeNY_TFM_MOA_07232025,0eb3cdd1f130d774af7320202cd69df92bc2896fd387499c517de431d2280122,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_TFM_MOA_07232025.pdf,https://www.ice.gov/doclib/287gMOA/SteubenCoSheriffsOfficeNY_TFM_MOA_07232025.pdf,MOA,20260108040456
merge_ready/agreements/BeulavillePoliceDeptNC_TFM_MOA_10172025_f125f861d3a1.pdf,,https://www.ice.gov/doclib/287gMOA/BeulavillePoliceDeptNC_TFM_MOA_10172025.pdf,BeulavillePoliceDeptNC_TFM_MOA_10172025,f125f861d3a14fe2189205d84721f80aed1677f06ca603bee53d6f88416e4f2b,https://www.ice.gov/doclib/287gMOA/BeulavillePoliceDeptNC_TFM_MOA_10172025.pdf,https://www.ice.gov/doclib/287gMOA/BeulavillePoliceDeptNC_TFM_MOA_10172025.pdf,MOA,20260108040456
merge_ready/agreements/OssipeePoliceDeptNH_TFM_MOA_03.03.25_127844dce463.pdf,,https://www.ice.gov/doclib/287gMOA/OssipeePoliceDeptNH_TFM_MOA_03.03.25.pdf,OssipeePoliceDeptNH_TFM_MOA_03.03.25,127844dce4631bc779461b6dcfda1842003f8a707ca31e98d19b4cefe636a0db,https://www.ice.gov/doclib/287gMOA/OssipeePoliceDeptNH_TFM_MOA_03.03.25.pdf,https://www.ice.gov/doclib/287gMOA/OssipeePoliceDeptNH_TFM_MOA_03.03.25.pdf,MOA,20260108040456
merge_ready/agreements/nassauCoPoliceDept_TFM_MOA_03.03.2025_e2b7661e1121.pdf,,https://www.ice.gov/doclib/287gMOA/nassauCoPoliceDept_TFM_MOA_03.03.2025.pdf,nassauCoPoliceDept_TFM_MOA_03.03.2025,e2b7661e11211d49303d1d90a56bb1b77cfd4164d34a377cabc7e215cc5c08b9,https://www.ice.gov/doclib/287gMOA/nassauCoPoliceDept_TFM_MOA_03.03.2025.pdf,https://www.ice.gov/doclib/287gMOA/nassauCoPoliceDept_TFM_MOA_03.03.2025.pdf,MOA,20260108040456
merge_ready/agreements/BrookfordPoliceDeptNC_TFM_MOA_09092025_1b03e7e5ca33.pdf,,https://www.ice.gov/doclib/287gMOA/BrookfordPoliceDeptNC_TFM_MOA_09092025.pdf,BrookfordPoliceDeptNC_TFM_MOA_09092025,1b03e7e5ca3324b030ad412aa07f15358c07d0b342c95ff7d8ab11101f9cf5c1,https://www.ice.gov/doclib/287gMOA/BrookfordPoliceDeptNC_TFM_MOA_09092025.pdf,https://www.ice.gov/doclib/287gMOA/BrookfordPoliceDeptNC_TFM_MOA_09092025.pdf,MOA,20260108040456
merge_ready/agreements/CatawbaCoSheriffsOfficeNC_WSO_MOA_07292025_4a020db8beea.pdf,,https://www.ice.gov/doclib/287gMOA/CatawbaCoSheriffsOfficeNC_WSO_MOA_07292025.pdf,CatawbaCoSheriffsOfficeNC_WSO_MOA_07292025,4a020db8beea2b82e2ce0dbef28d78c192e09fe833356b2399151b63dedcfd03,https://www.ice.gov/doclib/287gMOA/CatawbaCoSheriffsOfficeNC_WSO_MOA_07292025.pdf,https://www.ice.gov/doclib/287gMOA/CatawbaCoSheriffsOfficeNC_WSO_MOA_07292025.pdf,MOA,20260108040456
merge_ready/agreements/MadisonCoSheriffsOfficeNY_WSO_MOA_07022025_77958faea830.pdf,,https://www.ice.gov/doclib/287gMOA/MadisonCoSheriffsOfficeNY_WSO_MOA_07022025.pdf,MadisonCoSheriffsOfficeNY_WSO_MOA_07022025,77958faea8300c9576fecb7b9920c2f1750086b783b75336c3f70d9757a2dd48,https://www.ice.gov/doclib/287gMOA/MadisonCoSheriffsOfficeNY_WSO_MOA_07022025.pdf,https://www.ice.gov/doclib/287gMOA/MadisonCoSheriffsOfficeNY_WSO_MOA_07022025.pdf,MOA,20260108040456
merge_ready/agreements/CherokeeCountyNC_WSO_MOA_031025_5808025e5369.pdf,,https://www.ice.gov/doclib/287gMOA/CherokeeCountyNC_WSO_MOA_031025.pdf,CherokeeCountyNC_WSO_MOA_031025,5808025e5369aa886e0dbcafd81b74c31ff0c393d9c72f8788609ae4f6b6cc12,https://www.ice.gov/doclib/287gMOA/CherokeeCountyNC_WSO_MOA_031025.pdf,https://www.ice.gov/doclib/287gMOA/CherokeeCountyNC_WSO_MOA_031025.pdf,MOA,20260108040456
merge_ready/agreements/OnslowCoSheriffsOfficeNC_TFM_MOA_11042025_54732d1394a3.pdf,,https://www.ice.gov/doclib/287gMOA/OnslowCoSheriffsOfficeNC_TFM_MOA_11042025.pdf,OnslowCoSheriffsOfficeNC_TFM_MOA_11042025,54732d1394a3b44f6b7cad5d73bbf60ec6d4faeb14f642bf76b8172fb83b6ee7,https://www.ice.gov/doclib/287gMOA/OnslowCoSheriffsOfficeNC_TFM_MOA_11042025.pdf,https://www.ice.gov/doclib/287gMOA/OnslowCoSheriffsOfficeNC_TFM_MOA_11042025.pdf,MOA,20260108040456
merge_ready/agreements/OnslowCountyNC_WSO_MOA_031225_31d706d26d32.pdf,,https://www.ice.gov/doclib/287gMOA/OnslowCountyNC_WSO_MOA_031225.pdf,OnslowCountyNC_WSO_MOA_031225,31d706d26d325a2ae4102e715f4d9c0bf7f85ba07244efba3a027d31520953f5,https://www.ice.gov/doclib/287gMOA/OnslowCountyNC_WSO_MOA_031225.pdf,https://www.ice.gov/doclib/287gMOA/OnslowCountyNC_WSO_MOA_031225.pdf,MOA,20260108040456
merge_ready/agreements/ColumbusCountySheriffsOfficeNC-TFM-MOA-9-22-2025_87295c41c754.pdf,,https://www.ice.gov/doclib/287gMOA/ColumbusCountySheriffsOfficeNC-TFM-MOA-9-22-2025.pdf,ColumbusCountySheriffsOfficeNC-TFM-MOA-9-22-2025,87295c41c754ccbe4c8d60a4b7ccf431ef5e1a5b7dfa83aca122b8142f9674ae,https://www.ice.gov/doclib/287gMOA/ColumbusCountySheriffsOfficeNC-TFM-MOA-9-22-2025.pdf,https://www.ice.gov/doclib/287gMOA/ColumbusCountySheriffsOfficeNC-TFM-MOA-9-22-2025.pdf,MOA,20260108040456
merge_ready/agreements/NewlandPoliceDeptNC_TFM_MOA_10172025_871baeb69497.pdf,,https://www.ice.gov/doclib/287gMOA/NewlandPoliceDeptNC_TFM_MOA_10172025.pdf,NewlandPoliceDeptNC_TFM_MOA_10172025,871baeb694974f3d1a03238ff0afcd53012fe71a38bd8f04946d4019be1231e9,https://www.ice.gov/doclib/287gMOA/NewlandPoliceDeptNC_TFM_MOA_10172025.pdf,https://www.ice.gov/doclib/287gMOA/NewlandPoliceDeptNC_TFM_MOA_10172025.pdf,MOA,20260108040456
merge_ready/agreements/CravenCountyNC_WSO_MOA_031025_5c2e99ef7f2f.pdf,,https://www.ice.gov/doclib/287gMOA/CravenCountyNC_WSO_MOA_031025.pdf,CravenCountyNC_WSO_MOA_031025,5c2e99ef7f2f02ae7994f02d08fffc2674fce37b87d6b283f24c98230b2e9665,https://www.ice.gov/doclib/287gMOA/CravenCountyNC_WSO_MOA_031025.pdf,https://www.ice.gov/doclib/287gMOA/CravenCountyNC_WSO_MOA_031025.pdf,MOA,20260108040456
merge_ready/agreements/RobbinsPDNC_TFM_MOA_12112025_cb1c141e4c3d.pdf,,https://www.ice.gov/doclib/287gMOA/RobbinsPDNC_TFM_MOA_12112025.pdf,RobbinsPDNC_TFM_MOA_12112025,cb1c141e4c3ded2071207baad549e2422e477e05d7ff315bd0fb59e2bdb95636,https://www.ice.gov/doclib/287gMOA/RobbinsPDNC_TFM_MOA_12112025.pdf,https://www.ice.gov/doclib/287gMOA/RobbinsPDNC_TFM_MOA_12112025.pdf,MOA,20260108040456
merge_ready/agreements/ColumbusCountySO_NC_WSO_MOA_030425_ce1cd91fe19b.pdf,,https://www.ice.gov/doclib/287gMOA/ColumbusCountySO_NC_WSO_MOA_030425.pdf,ColumbusCountySO_NC_WSO_MOA_030425,ce1cd91fe19bc5d54b6de2e1d4de54c4edf6a9b53f79232cc6f0a9007c98be58,https://www.ice.gov/doclib/287gMOA/ColumbusCountySO_NC_WSO_MOA_030425.pdf,https://www.ice.gov/doclib/287gMOA/ColumbusCountySO_NC_WSO_MOA_030425.pdf,MOA,20260108040456
merge_ready/agreements/DunnCoSheriffsOfficeND_TFM_MOA_03.07.2025_26a3c5cc8854.pdf,,https://www.ice.gov/doclib/287gMOA/DunnCoSheriffsOfficeND_TFM_MOA_03.07.2025.pdf,DunnCoSheriffsOfficeND_TFM_MOA_03.07.2025,26a3c5cc8854cccf6c1663702540f4688fb84b490a1364273cb4dc3aaa772764,https://www.ice.gov/doclib/287gMOA/DunnCoSheriffsOfficeND_TFM_MOA_03.07.2025.pdf,https://www.ice.gov/doclib/287gMOA/DunnCoSheriffsOfficeND_TFM_MOA_03.07.2025.pdf,MOA,20260108040456
merge_ready/agreements/DunnCountySOND_WSO_MOA_030725_63a4d72ed969.pdf,,https://www.ice.gov/doclib/287gMOA/DunnCountySOND_WSO_MOA_030725.pdf,DunnCountySOND_WSO_MOA_030725,63a4d72ed9693d9304432cbd3237fd7701a4b523e965f08a088ea0f0a1a8cb6f,https://www.ice.gov/doclib/287gMOA/DunnCountySOND_WSO_MOA_030725.pdf,https://www.ice.gov/doclib/287gMOA/DunnCountySOND_WSO_MOA_030725.pdf,MOA,20260108040456
merge_ready/agreements/DickinsonND_PoliceDept_TFM_MOA_03.07.2025_293375803492.pdf,,https://www.ice.gov/doclib/287gMOA/DickinsonND_PoliceDept_TFM_MOA_03.07.2025.pdf,DickinsonND_PoliceDept_TFM_MOA_03.07.2025,293375803492c293f1f0c72cd1c69c95df41d23c93fc9742b39b5305b8f5e461,https://www.ice.gov/doclib/287gMOA/DickinsonND_PoliceDept_TFM_MOA_03.07.2025.pdf,https://www.ice.gov/doclib/287gMOA/DickinsonND_PoliceDept_TFM_MOA_03.07.2025.pdf,MOA,20260108040456
merge_ready/agreements/BowmanCoSheriffsOfficeND_TFM_12022025_bf6ca12cc8b6.pdf,,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_TFM_12022025.pdf,BowmanCoSheriffsOfficeND_TFM_12022025,bf6ca12cc8b673036f41bd56553c8d90dc69c10cbb4f9a2141052893abca1a91,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_TFM_12022025.pdf,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_TFM_12022025.pdf,MOA,20260108040456
merge_ready/agreements/MercerCoSheriffsOfficeND_TFM_MOA_06132025_ea0796c57300.pdf,,https://www.ice.gov/doclib/287gMOA/MercerCoSheriffsOfficeND_TFM_MOA_06132025.pdf,MercerCoSheriffsOfficeND_TFM_MOA_06132025,ea0796c573004d1e160bb2941bf2b306012d10a10d3cbaca2c5ce7b9f51b8b94,https://www.ice.gov/doclib/287gMOA/MercerCoSheriffsOfficeND_TFM_MOA_06132025.pdf,https://www.ice.gov/doclib/287gMOA/MercerCoSheriffsOfficeND_TFM_MOA_06132025.pdf,MOA,20260108040456
merge_ready/agreements/RenvilleCoSheriffsOfficeND_WSO_MOA_11212025_35d94974ec36.pdf,,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_WSO_MOA_11212025.pdf,RenvilleCoSheriffsOfficeND_WSO_MOA_11212025,35d94974ec3641e71d7cb7daf4a833c48f8aebf6983271097c117f52c5f2d694,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_WSO_MOA_11212025.pdf,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_WSO_MOA_11212025.pdf,MOA,20260108040456
merge_ready/agreements/RenvilleCoSheriffsOfficeND_TFM_MOA_11212025_660563afdba6.pdf,,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_TFM_MOA_11212025.pdf,RenvilleCoSheriffsOfficeND_TFM_MOA_11212025,660563afdba6f81099c8e334b25b4780faed40667d1557ffcb808398c0c67b51,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_TFM_MOA_11212025.pdf,https://www.ice.gov/doclib/287gMOA/RenvilleCoSheriffsOfficeND_TFM_MOA_11212025.pdf,MOA,20260108040456
merge_ready/agreements/McKenzieCoND_TFM_MOA_03.06.2025_6b65be9fe371.pdf,,https://www.ice.gov/doclib/287gMOA/McKenzieCoND_TFM_MOA_03.06.2025.pdf,McKenzieCoND_TFM_MOA_03.06.2025,6b65be9fe371aa8c30a59e03020af2fa4c77769a0aebf72adebe4694ba2f0b98,https://www.ice.gov/doclib/287gMOA/McKenzieCoND_TFM_MOA_03.06.2025.pdf,https://www.ice.gov/doclib/287gMOA/McKenzieCoND_TFM_MOA_03.06.2025.pdf,MOA,20260108040456
merge_ready/agreements/BowmanCoSheriffsOfficeND_WSO_MOA_06172025_83f0182f831f.pdf,,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_WSO_MOA_06172025.pdf,BowmanCoSheriffsOfficeND_WSO_MOA_06172025,83f0182f831f8e42cc2ccc1b2267ae39154eed735b8142a67b66b0182e09d703,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_WSO_MOA_06172025.pdf,https://www.ice.gov/doclib/287gMOA/BowmanCoSheriffsOfficeND_WSO_MOA_06172025.pdf,MOA,20260108040456
merge_ready/agreements/ButlerCoSheriffsOfficeOH_JEM_MOA_02.24.25_a455eafdba2a.pdf,,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeOH_JEM_MOA_02.24.25.pdf,ButlerCoSheriffsOfficeOH_JEM_MOA_02.24.25,a455eafdba2a59b2428551d5a79edc651d6d1818d1d2f9cf9bace7f7d015e825,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeOH_JEM_MOA_02.24.25.pdf,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeOH_JEM_MOA_02.24.25.pdf,MOA,20260108040456
merge_ready/agreements/FayettevillePDOH_TFM_MOA_121020225_27ebcdcfdc41.pdf,,https://www.ice.gov/doclib/287gMOA/FayettevillePDOH_TFM_MOA_121020225.pdf,FayettevillePDOH_TFM_MOA_121020225,27ebcdcfdc411ccd34e89f16db0654f251c9300f3ef64eb515a871690b8fd75e,https://www.ice.gov/doclib/287gMOA/FayettevillePDOH_TFM_MOA_121020225.pdf,https://www.ice.gov/doclib/287gMOA/FayettevillePDOH_TFM_MOA_121020225.pdf,MOA,20260108040456
merge_ready/agreements/NassauCoNY_WSO_MOA_02.28.25_bb8d81f2677c.pdf,,https://www.ice.gov/doclib/287gMOA/NassauCoNY_WSO_MOA_02.28.25.pdf,NassauCoNY_WSO_MOA_02.28.25,bb8d81f2677c78aed701f6265732ef5e09ff14d8a65e68eb833ca220241b58cb,https://www.ice.gov/doclib/287gMOA/NassauCoNY_WSO_MOA_02.28.25.pdf,https://www.ice.gov/doclib/287gMOA/NassauCoNY_WSO_MOA_02.28.25.pdf,MOA,20260108040456
merge_ready/agreements/GratisPDOH_TFM_MOA_11042025_2fd9f5d13ead.pdf,,https://www.ice.gov/doclib/287gMOA/GratisPDOH_TFM_MOA_11042025.pdf,GratisPDOH_TFM_MOA_11042025,2fd9f5d13ead5843a80f8620ddf795b4a1a120d8077ad25860cfb82885212aaa,https://www.ice.gov/doclib/287gMOA/GratisPDOH_TFM_MOA_11042025.pdf,https://www.ice.gov/doclib/287gMOA/GratisPDOH_TFM_MOA_11042025.pdf,MOA,20260108040456
merge_ready/agreements/ClermontCoSOOH_TFM_MOA_11042025_9e3d30667461.pdf,,https://www.ice.gov/doclib/287gMOA/ClermontCoSOOH_TFM_MOA_11042025.pdf,ClermontCoSOOH_TFM_MOA_11042025,9e3d30667461162406a7d531554b384230a103d91320a2f09ac33aca75e19d1d,https://www.ice.gov/doclib/287gMOA/ClermontCoSOOH_TFM_MOA_11042025.pdf,https://www.ice.gov/doclib/287gMOA/ClermontCoSOOH_TFM_MOA_11042025.pdf,MOA,20260108040456
